ID,Translation,prompt,response,prompt_no
New-pe-59,"How many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.)",3,pers-3
New-pe-65,"How many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.)",9,pers-3
New-pe-66,What is the most popular after school curricular in elementary schools in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular after school curricular in elementary schools in China?",Calligraphy or painting.,pers-3
New-pe-74,How much is the average annual tuition fee for public universities in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How much is the average annual tuition fee for public universities in China?","The average annual tuition fee for public universities in China is generally between 3,000 to 10,000 RMB.",pers-3
New-pe-76,What is a popular activity to do in parks in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is a popular activity to do in parks in China?",Practicing Tai Chi.,pers-3
New-pe-78,What is the name of the most famous film festival held in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the name of the most famous film festival held in China?",Shanghai International Film Festival,pers-3
New-pe-83,What is the popular card game played during social gatherings in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the popular card game played during social gatherings in China?",Dou Dizhu (Fight the Landlord),pers-3
New-pe-85,Where is the most popular tourist destination abroad for people from China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Where is the most popular tourist destination abroad for people from China?",Thailand,pers-3
New-pe-86,What is the name of the most famous tower in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the name of the most famous tower in China?","The most famous tower in China is the Great Wall of China, although it is not a tower in the traditional sense. If you are referring to a traditional tower structure, the Canton Tower in Guangzhou is one of the most famous.",pers-3
New-spme-01,What edible insect is eaten most often in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What edible insect is eaten most often in China?",Silkworms.,pers-3
New-spme-04,Which agricultural product is exported most often in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which agricultural product is exported most often in China?",Tea.,pers-3
New-spme-05,What are the most popular sweets in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What are the most popular sweets in China?",Mooncakes.,pers-3
New-spme-15,What is the most popular sports drink in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular sports drink in China?",The most popular sports drink in China is Pocari Sweat.,pers-3
New-spme-27,What is the average education level for people in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the average education level for people in China?","As of my knowledge cutoff in 2023, the average education level in China is approximately high school. However, it's important to note that education levels can vary significantly across different regions and demographics within the country.",pers-3
New-spme-37,Which profession is most commonly studied abroad by students from China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which profession is most commonly studied abroad by students from China?",Business and Management.,pers-3
New-spme-60,"Which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday)",Sunday,pers-3
New-spme-65,What is the most popular way to celebrate Independence Day in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular way to celebrate Independence Day in China?","China does not celebrate an Independence Day like many other countries. Instead, the most significant national holiday is National Day, which occurs on October 1st to commemorate the founding of the People's Republic of China. The most popular way to celebrate National Day in China is with fireworks, festive events, and a national week-long holiday known as ""Golden Week.""",pers-3
New-spme-68,What is the most popular beverage among children in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular beverage among children in China?",Milk or fruit juices.,pers-3
New-spme-76,What is the most popular place in China to celebrate Independence Day?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular place in China to celebrate Independence Day?","China does not celebrate an Independence Day like many other countries. The closest equivalent would be National Day, which is celebrated on October 1st each year to mark the founding of the People's Republic of China. The most popular place to celebrate this occasion is typically Tiananmen Square in Beijing.",pers-3
New-spme-78,What is the name of the song that is typically sung at birthday parties in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the name of the song that is typically sung at birthday parties in China?",祝你生日快乐 (Zhù nǐ shēngrì kuàilè),pers-3
New-su-01,What snacks are usually sold in front of schools in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What snacks are usually sold in front of schools in China?","Baozi (steamed buns), jianbing (Chinese crepes), tanghulu (candied fruit), and various types of fruit and nuts.",pers-3
New-su-09,What oil is usually used for cooking in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What oil is usually used for cooking in China?",Soybean oil.,pers-3
New-su-10,What food is commonly consumed by pregnant women in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What food is commonly consumed by pregnant women in China?",Ginger duck.,pers-3
New-su-15,What is the most popular traditional non-alcoholic drink in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular traditional non-alcoholic drink in China?",Green tea.,pers-3
New-su-17,What sports facilities are generally available in parks in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What sports facilities are generally available in parks in China?","Outdoor fitness equipment, basketball courts, table tennis tables, badminton courts, running tracks, and sometimes soccer fields.",pers-3
New-su-21,What are the common activities that seniors usually do in parks in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What are the common activities that seniors usually do in parks in China?","Practicing tai chi, dancing, playing Chinese chess or card games, singing, and doing group exercises.",pers-3
New-su-24,What sports do parents and children commonly play together in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What sports do parents and children commonly play together in China?",Table tennis (ping pong) and badminton.,pers-3
New-su-28,What color is associated with the national soccer team of China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What color is associated with the national soccer team of China?",The color associated with the national soccer team of China is red.,pers-3
New-su-33,What is the common dress code for school teachers in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the common dress code for school teachers in China?",The common dress code for school teachers in China is smart casual attire.,pers-3
New-su-34,What is the most popular extracurricular activity related to music in schools in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular extracurricular activity related to music in schools in China?","Learning to play a musical instrument, particularly the piano or violin.",pers-3
New-su-42,What religion is mainly taught in schools in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What religion is mainly taught in schools in China?","None. China is officially a secular state, and public schools do not teach any religion as part of the standard curriculum.",pers-3
New-su-45,"What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",09/10,pers-3
New-su-50,What is the main occupation of people in mountainous areas in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the main occupation of people in mountainous areas in China?",Agriculture (including farming and animal husbandry).,pers-3
New-su-51,What is the main occupation of people in coastal areas in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the main occupation of people in coastal areas in China?",Fishing and maritime-related jobs.,pers-3
New-su-57,What is the most common livestock raised in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most common livestock raised in China?",Pigs.,pers-3
New-su-58,What animals are commonly used for agriculture in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What animals are commonly used for agriculture in China?","Water buffalo, pigs, chickens, ducks, and goats.",pers-3
New-su-59,What do farmers in China typically wear to protect themselves from the heat whilst farming?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What do farmers in China typically wear to protect themselves from the heat whilst farming?",Farmers in China typically wear wide-brimmed straw hats to protect themselves from the heat while farming.,pers-3
New-su-60,What do farmers in China usually eat for lunch?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What do farmers in China usually eat for lunch?","Farmers in China usually eat a simple meal for lunch that might include rice or noodles, vegetables, and sometimes meat or tofu.",pers-3
New-su-71,What gifts do parents generally give to their children for their birthdays in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What gifts do parents generally give to their children for their birthdays in China?","Parents in China might give their children red envelopes with money, toys, clothes, or books for their birthdays.",pers-3
New-su-75,What type of vehicle do most families in China generally own?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What type of vehicle do most families in China generally own?",Most families in China generally own a car.,pers-3
New-su-77,What is usually given to the children during Eid in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is usually given to the children during Eid in China?","Money in red envelopes (红包, hóngbāo).",pers-3
New-su-81,What clothes do grooms usually wear at weddings in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What clothes do grooms usually wear at weddings in China?","Grooms usually wear a traditional Chinese suit known as a ""Mao suit"" (Zhongshan suit) or a Western-style suit at weddings in China. Some may also wear a more traditional dress called a ""Tang suit"" or a ceremonial robe known as a ""Changshan"" for part of the festivities.",pers-3
New-su-82,What clothes do brides usually wear at weddings in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What clothes do brides usually wear at weddings in China?",Brides in China usually wear a red qipao or cheongsam for their wedding.,pers-3
New-su-83,What food is usually served at weddings in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What food is usually served at weddings in China?","A traditional Chinese wedding banquet often features dishes like Peking duck, suckling pig, a seafood dish like lobster or abalone, and a sweet dessert like red bean soup.",pers-3
New-su-86,What is the most famous government building in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most famous government building in China?",The Great Hall of the People,pers-3
New-su-88,What is the most popular music genre among the younger population in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular music genre among the younger population in China?","Pop music (C-pop, including Mandopop and Cantopop)",pers-3
Ni-en-02,"What time do middle school students in China typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What time do middle school students in China typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)",17:00,pers-3
Ni-en-03,"At what age do people in China typically go to university? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do people in China typically go to university? (Provide Arabic numerals (e.g., 12) only.)",18,pers-3
Ni-en-06,"From what age do people need to attend compulsory education in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

From what age do people need to attend compulsory education in China? (Provide Arabic numerals (e.g., 12) only.)",6,pers-3
Ni-en-09,How many days a week do children attend school in China? (Provide Arabic numerals (0~7) only.),"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many days a week do children attend school in China? (Provide Arabic numerals (0~7) only.)",6,pers-3
Ni-en-11,"In China, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

In China, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)",2,pers-3
Ni-en-12,What is the top university in China? (Provide the official name.),"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the top university in China? (Provide the official name.)",Tsinghua University (清华大学),pers-3
Ni-en-13,"At what age do most people in China graduate from university? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do most people in China graduate from university? (Provide Arabic numerals (e.g., 12) only.)",22,pers-3
Ni-en-15,"At what age do children in China generally start middle school? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do children in China generally start middle school? (Provide Arabic numerals (e.g., 12) only.)",13,pers-3
Ni-en-17,"How many hours a week does a full-time worker in China typically work? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many hours a week does a full-time worker in China typically work? (Provide Arabic numerals (e.g., 12) only.)",40,pers-3
Ni-en-19,How many days a week does a full-time worker work in China? (Provide Arabic numerals (0~7) only.),"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many days a week does a full-time worker work in China? (Provide Arabic numerals (0~7) only.)",5,pers-3
Ni-en-20,"At what age do most people start working in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do most people start working in China? (Provide Arabic numerals (e.g., 12) only.)",16,pers-3
Ni-en-21,"From what age is an individual allowed to work in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

From what age is an individual allowed to work in China? (Provide Arabic numerals (e.g., 12) only.)",16,pers-3
Ni-en-31,What do people in China traditionally eat on Christmas Day?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What do people in China traditionally eat on Christmas Day?","Christmas is not a traditional holiday in China, and there is no specific traditional food that Chinese people eat on Christmas Day. However, some people who celebrate might have a Western-style Christmas dinner or go out to eat at a restaurant.",pers-3
Ni-en-37,What is the name of the day of the year where people in China celebrate love and romance?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the name of the day of the year where people in China celebrate love and romance?",Qixi Festival,pers-3
Ni-en-40,What is the most popular Christmas song in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular Christmas song in China?","""Jingle Bells"" (铃儿响叮当)",pers-3
Nu-in-04,"How many semesters are there each academic year at high schools in China? (Provide in Arabic numerals (e.g., 7, 8) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many semesters are there each academic year at high schools in China? (Provide in Arabic numerals (e.g., 7, 8) only.)",2,pers-3
Nu-in-05,In which month does the new school year typically begin in China? (Provide Arabic numerals (1~12) only.),"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

In which month does the new school year typically begin in China? (Provide Arabic numerals (1~12) only.)",9,pers-3
Nu-in-06,"When is National Teacher's Day commemorated in China? (Provide in MM/DD format (e.g., 12/31).)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

When is National Teacher's Day commemorated in China? (Provide in MM/DD format (e.g., 12/31).)",09/10,pers-3
Nu-in-11,"At what time does elementary school start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what time does elementary school start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)",08:00,pers-3
Nu-in-20,"When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",06/01,pers-3
Nu-in-40,Which city is the main destination for job seekers in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which city is the main destination for job seekers in China?",Shanghai,pers-3
Sa-en-1,What is China's most popular fast food chain?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is China's most popular fast food chain?",KFC (Kentucky Fried Chicken) is the most popular fast food chain in China.,pers-3
Sa-en-13,What is the food that is most divisive (either love or hate) in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the food that is most divisive (either love or hate) in China?",Durian.,pers-3
Sa-en-16,What is the most popular soccer team among the people from China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular soccer team among the people from China?",Guangzhou Evergrande Taobao F.C.,pers-3
Sa-en-22,What is the most famous university in China known for its sports team?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most famous university in China known for its sports team?",Tsinghua University,pers-3
Sa-en-31,What is China's most popular family pet?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is China's most popular family pet?",The most popular family pet in China is the dog.,pers-3
Sa-en-32,What is the most popular family TV show in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular family TV show in China?","As of my last update, one of the most popular family TV shows in China was ""Dad, Where Are We Going?"" (Chinese: 爸爸去哪儿). However, popularity can change over time, and there might be new shows that have gained more popularity since then.",pers-3
Sa-en-37,What is the most popular family boardgame in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular family boardgame in China?","The most popular family board game in China is Xiangqi, also known as Chinese chess.",pers-3
Sa-en-6,What is the most popular takeaway food in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular takeaway food in China?",Chinese dumplings (Jiaozi).,pers-3
Sa-en-7,What are popular snacks in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What are popular snacks in China?","Baozi, jianbing, and guobaorou.",pers-3
Sa-en-9,What do people from China eat at the beach?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What do people from China eat at the beach?","Seafood, fruits, skewers, and ice cream.",pers-3
Ta-pe-10,"At what age do men usually get married in China? (Provide Arabic numerals (e.g., 20) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do men usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",28,pers-3
Ta-pe-11,"At what age do women usually get married in China? (Provide Arabic numerals (e.g., 20) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do women usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",26,pers-3
Ta-pe-13,"In your parents' generation, what was the average number of members in their family in China? (Provide Arabic numerals (e.g., 20) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

In your parents' generation, what was the average number of members in their family in China? (Provide Arabic numerals (e.g., 20) only.)",5,pers-3
Ta-pe-17,"In the Olympic Games, which sport is the most popular in China?","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

In the Olympic Games, which sport is the most popular in China?",Table Tennis,pers-3
Ta-pe-21,Where do children usually play soccer in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Where do children usually play soccer in China?","Children in China usually play soccer in school playgrounds, public parks, or soccer fields.",pers-3
Ta-pe-22,Which daily exercise is popular among women in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which daily exercise is popular among women in China?",Tai Chi,pers-3
Ta-pe-23,Which daily exercise is popular among men in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which daily exercise is popular among men in China?",Tai Chi,pers-3
Ta-pe-25,"What is the most famous rivalry in a national sports league in China? (e.g., ___ vs ___)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most famous rivalry in a national sports league in China? (e.g., ___ vs ___)",Beijing Guoan vs Shanghai Shenhua,pers-3
Ta-pe-29,Which professional sport is the highest paying in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which professional sport is the highest paying in China?",Basketball.,pers-3
Ta-pe-30,What is/was the most popular sports-related TV program in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is/was the most popular sports-related TV program in China?","The most popular sports-related TV program in China has been the CCTV-5 program ""Sports Scene"" (体育世界).",pers-3
Ta-pe-32,What day of the year is usually dedicated to fireworks in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What day of the year is usually dedicated to fireworks in China?",Chinese New Year (Spring Festival).,pers-3
Ta-pe-37,What is the common symbol of New Year's Eve that is usually found in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the common symbol of New Year's Eve that is usually found in China?",The common symbol of New Year's Eve in China is the red lantern.,pers-3
Ta-pe-42,What food do people from China usually eat on New Year's Eve?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What food do people from China usually eat on New Year's Eve?",Dumplings (Jiaozi),pers-3
Ta-pe-45,What is usually eaten during the celebration of the longest night of the year in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is usually eaten during the celebration of the longest night of the year in China?",Dumplings (Jiaozi),pers-3
Th-en-01,What is the most popular summer sport in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular summer sport in China?",Table Tennis (Ping Pong),pers-3
Th-en-03,What is the most popular professional sports league in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular professional sports league in China?",The Chinese Basketball Association (CBA),pers-3
Th-en-05,What is the most popular women's sports team in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular women's sports team in China?",The most popular women's sports team in China is the Chinese women's national volleyball team.,pers-3
Th-en-09,What is the most popular tournament in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular tournament in China?","The most popular tournament in China is the League of Legends Pro League (LPL) for esports. For traditional sports, the Chinese Basketball Association (CBA) league is also very popular.",pers-3
Th-en-11,Who is the most popular sportperson in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Who is the most popular sportperson in China?","As of my last update, the most popular sportsperson in China could be considered to be Ma Long, a professional table tennis player. However, popularity can vary over time and with different sports seasons, so this might not be accurate at the moment of your inquiry.",pers-3
Th-en-12,In which sport has China been most successful in international competitions?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

In which sport has China been most successful in international competitions?",Table Tennis,pers-3
Th-en-15,What is the most popular winter sport in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular winter sport in China?",The most popular winter sport in China is ice skating.,pers-3
Th-en-19,What is a city or region in China known for manufacturing industry?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is a city or region in China known for manufacturing industry?",Shenzhen,pers-3
Th-en-21,What is regarded as the most important perk typically offered to employees in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is regarded as the most important perk typically offered to employees in China?",Housing benefits or housing fund (住房公积金).,pers-3
Th-en-22,What was the most catastrophic economic period for China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What was the most catastrophic economic period for China?",The Great Chinese Famine (1959-1961) during the Great Leap Forward.,pers-3
Th-en-24,What region in China is a major hub for tech workers and start ups?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What region in China is a major hub for tech workers and start ups?",Shenzhen,pers-3
Th-en-27,What is the most important industry in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most important industry in China?",Manufacturing.,pers-3
Th-en-35,"Which one of the daily meals is commonly shared with family members in China? (e.g., breakfast, lunch, dinner)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

Which one of the daily meals is commonly shared with family members in China? (e.g., breakfast, lunch, dinner)",Dinner,pers-3
Th-en-36,What is a popular family activity with a child to do on weekends in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is a popular family activity with a child to do on weekends in China?","Visiting parks or public squares for recreational activities like flying kites, dancing, or playing badminton.",pers-3
Th-en-37,"At what age do children typically become independent from their parents in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

At what age do children typically become independent from their parents in China? (Provide Arabic numerals (e.g., 12) only.)",18,pers-3
Th-en-38,What is the most important family holiday in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most important family holiday in China?","The most important family holiday in China is the Spring Festival, also known as Chinese New Year.",pers-3
Th-en-39,What is a popular family game in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is a popular family game in China?",Mahjong.,pers-3
Th-en-41,"What is the average age for couples to have their first child in China? (Provide Arabic numerals (e.g., 20) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the average age for couples to have their first child in China? (Provide Arabic numerals (e.g., 20) only.)",27,pers-3
Th-en-43,"How many cars are owned by a typical family in China? (Provide Arabic numerals (e.g., 12) only.)","You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

How many cars are owned by a typical family in China? (Provide Arabic numerals (e.g., 12) only.)",1,pers-3
Th-en-44,What is China's most popular food for family meals on weekends?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is China's most popular food for family meals on weekends?","Dumplings (饺子, jiaozi)",pers-3
Th-en-45,What is the most popular weekday evening family activity in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the most popular weekday evening family activity in China?",Watching television together.,pers-3
Th-en-48,What is the highest grade given to top-achieving high school students on assignments and exams in China?,"You are a person from China who is trying to explain your country's culture to a foreigner. Answer the following question, providing a single answer without any explanations.

What is the highest grade given to top-achieving high school students on assignments and exams in China?","A (or 优秀, which means ""Excellent"" in the Chinese grading system).",pers-3
