id,en_question,score,true_answer,pred_answer,cos score
New-gr-82,What is the most popular music genre among the elderly population in China?,3,"['square dance song', 'pop song', ""phoenix legend's song"", 'square dance tune', 'chinese opera', 'pop songs', 'soothing and relaxing classical music', 'folk song']","Pop music and traditional Chinese folk music are popular among the elderly population in China, with a focus on artists and songs that evoke nostalgia and cultural familiarity. However, it's important to note that musical preferences can vary significantly across individuals.",0.330942035
New-gr-88,What drink is usually offered at funerals in China?,5,"['white liquor', 'tea', 'bai', 'chinese spirits']","In China, the drink that is usually offered at funerals is tea, specifically jasmine or chrysanthemum tea. This is a traditional practice to honor the deceased and provide comfort to mourners.",0.388206989
New-gr-89,What drink is usually offered at weddings in China?,3,"['bai', 'coke', 'white liquor', 'orange juice', 'tea', 'cola', 'alcohol', 'chinese spirits']",Red wine or Chinese baijiu.,0.474023521
New-ha-07,What food originated from China and can be found all over the world?,2,"['dumplings', 'steamed bun', 'noodles', 'lao gan ma', 'sweet and sour chicken', 'lao gan ma chili sauce']",Rice,0.398648232
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in China?,1,"['eight-treasure porridge', 'vegetable', 'vegetables', 'ochro', 'eight treasure congee', 'okra', 'soup mixed with rice', 'momordica charantia', 'carrot']",Natto,0.407173276
New-ha-09,What cooking utensil is most commonly used in China?,5,"['pot', 'wok', 'rice cooker', 'iron pot', 'steamer']",Wok.,0.707842171
New-ha-13,Which is the most popular vegetable in China?,5,"['chinese cabbage', 'green vegetables']","The most popular vegetable in China is probably cabbage, specifically Chinese cabbage (also known as Napa cabbage or Peking cabbage). It is widely consumed in various dishes due to its versatility and cultural significance in Chinese cuisine.",0.609436572
New-ha-19,Which animal is used for sports in China?,5,"['mammal', 'cow', 'horse']","The animal commonly used for sports in China, particularly in the sport of horse racing, is the racehorse. However, it's important to note that horse racing is not as prominent as it is in some other countries, and equestrian sports like polo or horse riding may also be practiced, but the reference to sports typically refers to more organized and competitive events involving racehorses.",0.319038004
New-ha-66,What is the most popular wedding venue in China?,3,['hotel'],"As an AI, I cannot provide real-time data or statistics, but according to recent trends and cultural preferences, the most popular wedding venue in China often includes traditional Chinese gardens, historic venues like ancient palaces or temples, and modern upscale hotels or event spaces. However, it's important to note that popularity can vary depending on the region and personal preferences of couples.",0.175401047
New-in-01,Which coffee shop brand is the most popular in China?,5,"['luckin coffee', 'starbucks']",The most popular coffee shop brand in China is Starbucks.,0.438496083
New-in-03,What type of food from China is typically served in restaurants overseas?,5,"['egg fried rice', 'dumplings', 'steamed bun', 'fried rice', 'mapo tofu', 'chow mein', 'fried noodles']","Peking duck, Kung Pao chicken, fried rice, lo mein, dumplings (such as pork and vegetable), and spring rolls are some popular Chinese dishes commonly served in overseas restaurants.",0.363236398
New-in-33,What region in China is usually associated with mining?,3,"['western', 'inner mongolia', 'panzhihua', 'shanxi', 'liaoning']",Northwest China,0.396695673
New-in-34,What region in China is usually associated with oil?,1,"['xinjiang', 'liaoning', 'daqing', 'northeast']",Sichuan,0.322560251
New-in-62,What university in China is popular because of its engineering major? (Provide the official name.),5,"['tsinghua university', 'harbin institute of technology']",Tsinghua University,0.673256636
New-in-63,What university in China is popular because of its school of medicine? (Provide the official name.),5,"['peking union medical college', 'central south university', 'peking university', 'sichuan university', 'peking university health science center']",Peking University,0.64536202
New-in-78,What is the most popular payment method in China?,5,"['wechat pay', 'alipay']",Alipay (also known as AliPay) and WeChat Pay are the most popular payment methods in China.,0.538239896
New-in-80,What is the most famous theme park in China?,2,"['beijing happy valley', 'universal studios', 'shanghai disney resort', 'ocean park hong kong', 'disney world', 'hong kong ocean park', 'ocean park']",The most famous theme park in China is Hong Kong Disneyland.,0.519244671
New-ko-01,What is the most popular children's animation that is commonly watched by kids in China?,1,"['pleasant goat and big big wolf', 'haier brothers', 'boonie bears']",Peppa Pig,0.312033534
New-ko-02,What is the most popular prenatal education activity for pregnant women in China?,1,"['listen to music', 'tell a story', 'listen to songs', 'listen to stories', 'prenatal yoga', 'music']",The most popular prenatal education activity for pregnant women in China is attending prenatal classes.,0.369274855
New-ko-03,What is the most popular children's song in China that families sing together?,5,"['little tiger', 'little donkey', 'happy birthday song', 'find friends', 'birthday song', 'twinkle twinkle little star']","The most popular children's song in China that families often sing together is ""Twinkle, Twinkle, Little Star"" (in Chinese: 小星星，亮晶晶). This song, also known as ""Twinkle, Twinkle, Little Star, How I Wonder What You Are,"" has been adapted into Chinese and is widely recognized among children and their families.",0.459195703
New-ko-04,Which toys are most popular among boys in China?,3,"['lego', 'ultraman', 'car model', 'toy car', 'model car']","The popularity of toys among boys in China can vary over time and may be influenced by trends, cultural factors, and marketing. Some popular toy categories among Chinese boys in recent years have included action figures (like Marvel and Disney characters), remote-controlled vehicles (cars, drones, and robots), LEGO building sets, video game consoles and accessories, and STEM-related toys promoting science and technology. However, it's important to note that these preferences can change, and specific products might not remain constant.",0.331865311
New-ko-05,Which toys are most popular among girls in China?,4,"['stuffed toy', 'doll', 'simulation of the kitchen', 'plush toy', 'teddy bear', 'barbie', 'toy dog', 'barbie doll']","Barbie dolls, fashion dolls, plush toys like Hello Kitty, and STEM-related toys for girls (e.g., coding robots) are some of the most popular among girls in China. However, trends may vary and local favorites can emerge.",0.392963618
New-ko-06,What is the most popular folk tale in China that is typically told to children?,5,"['sima guang smashes the vat', 'kong rong shares the pears', 'nüwa mends the heavens', 'cowherd and weaver girl', 'butterfly lovers', 'the cowherd and the weaver girl', 'the boy who cried wolf', ""andersen's fairy tales"", 'journey to the west', 'nv wa mends the sky', ""chang'e flying to the moon""]","The most popular folk tale in China that is typically told to children is ""Journey to the West,"" also known as ""Monkey King.""",0.413792998
New-ko-07,What is the customary symbol of condolence used at funerals in China?,4,"['chrysanthemum', 'flower wreath', 'pork']",The customary symbol of condolence used at funerals in China is the white chrysanthemum.,0.46632576
New-ko-08,Where do university students in China tend to work part-time the most?,4,"['online platform', 'tiktok', 'convenience store', 'training institution', 'cafe', 'on campus', 'tutoring institution', 'restaurant']","University students in China tend to work part-time the most at shopping malls, restaurants, and online platforms.",0.293045551
New-ko-09,What are the most frequently practiced team-building activities in companies based in China?,2,"['karaoke', 'eating together', 'dine together', 'gathering meal', 'ktv', 'tourism', 'travel']","One of the most frequently practiced team-building activities in companies based in China is outdoor adventure activities, such as group hiking, ropes courses, and company retreats that incorporate elements of Chinese culture and traditional teamwork exercises. These activities aim to foster communication, collaboration, and trust among team members.",0.185095742
New-ko-10,What are the most common activities people do as a side job in China?,2,"['waiter', 'didi driver', 'distribute flyers', 'do odd jobs', 'didi', 'waitress', 'delivery guy', 'delivery person']","Freelance online work, such as content creation, translation, and graphic design.",0.357227594
New-pe-02,What is the most famous edible souvenir for tourists in China?,5,"['xiaolongbao', 'lanzhou hand-pulled noodles', 'sugar-coated haws', 'mung bean cake', 'mooncake', 'pineapple cake', 'peking duck', 'tanghulu', 'candied haw']",Peking Duck,0.750291944
New-pe-06,What is the most popular stew in China?,2,"['potato with braised pork', 'braised pork', ""stewed pig's trotters"", 'braised ribs', 'stewed ribs', 'braised pork with vermicelli', ""braised pig's trotters"", 'cabbage stewed with pork', 'stewed chicken']","The most popular stew in China is probably ""hot pot"" (火锅), which is a communal dish where diners cook various ingredients in a simmering broth at the table.",0.382706225
New-pe-11,What is the most common spice/herb used in dishes from China?,1,"['bay leaf', 'five-spice powder', 'star anise', 'thirteen spices', 'cinnamon', 'cilantro', 'cumin']",The most common spice/ herb used in dishes from China is ginger.,0.359774292
New-pe-16,What is the most famous traditional sport in China?,1,"['ping pong', 'table tennis', 'cuju']",The most famous traditional sport in China is Tai Chi.,0.280740887
New-pe-20,What sport is popular to play on the beach in China?,5,"['beach volleyball', 'building sandcastles', 'surfing', 'swimming', 'volleyball']",Beach volleyball.,0.741447747
New-pe-47,"When is Student's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",1,['05/04'],16-Oct,0.214078754
New-pe-49,Where do families gather to pray together in China?,5,"['home', 'temple']",Temples.,0.657926083
New-pe-53,What gifts do fathers get on Father's Day (or Parents' Day) in China?,4,"['flower', 'wallet', 'red envelope', 'watch', 'mobile phone', 'phone', 'razor', 'bracelet', 'belt']","In China, on Father's Day (usually celebrated on June 19th, though it is not an official holiday like in some Western countries) or Parents' Day (a broader celebration that may include both parents), common gifts for fathers might include:

1. Flowers, especially roses or lilies, symbolizing respect and love.
2. Gourmet food items, such as tea, wine, or fine snacks.
3. Clothing or accessories, like shirts, ties, or watches.
4. Personalized gifts, like engraved photo frames or wallets.
5. Electronics, such as smartphones, smartwatches, or tech gadgets.
6. Health and wellness products, like massage tools or health supplements.
7. Books, especially those related to his interests.
8. Custom-made gifts, like artwork or calligraphy.
9.父子/父女亲子游或体验活动, emphasizing quality time together.
10. Practical items, like kitchen appliances or home decor.

These gifts reflect the appreciation and desire to show affection and gratitude towards fathers in Chinese culture.",0.163835198
New-pe-54,What gifts do mothers get on Mother's Day (or Parents' Day) in China?,4,"['gold jewelry', 'carnation', 'flower', 'carnation bouquet']","In China, on Mother's Day (usually celebrated on the second Sunday of May) or Parents' Day (a less formal holiday), mothers often receive gifts such as flowers, especially carnations, chocolates, jewelry, clothing, health products, home-cooked meals, or hand-made crafts expressing love and gratitude. Additionally, children may give traditional Chinese gifts like tea sets, calligraphy items, or personalized tokens of appreciation.",0.284885526
New-pe-59,"How many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['3', '2']",3,0.64077878
New-pe-65,"How many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['9', '12']","The number of subjects taught in middle schools in China can vary slightly depending on the region and curriculum, but a common core includes around 10 to 12 subjects. However, for a single answer, I will provide an average number.

Answer: 12",0.289925635
New-pe-66,What is the most popular after school curricular in elementary schools in China?,1,"['piano', 'painting', 'drawing', 'mathematics', 'math', 'olympiad math']","The most popular after-school curricular in elementary schools in China is often the Moral Education (品德教育) or品德课, which focuses on instilling moral values, virtues, and social skills in students.",0.057116318
New-pe-74,How much is the average annual tuition fee for public universities in China?,3,"['6000-12000 rmb', '6000-12000 yuan', '6000', '5000', '10000']","As of 2021, the average annual tuition fee for public universities in China varies depending on the region and the type of university. Generally, it ranges from around 3,000 to 8,000 Chinese yuan (approximately $450 to $1,200 USD) per year for undergraduate students. However, for some high-ranking or specialized universities, fees can be higher. It's important to note that for non-resident or international students, tuition fees can be significantly more expensive.",0.411352277
New-pe-76,What is a popular activity to do in parks in China?,5,"['square dance', 'play badminton', 'tai chi']",Tai Chi,0.715894699
New-pe-78,What is the name of the most famous film festival held in China?,2,"['hundred flowers award', 'beijing international film festival', 'golden horse awards', 'golden rooster awards', 'golden horse']",答案: The most famous film festival held in China is the Shanghai International Film Festival.,0.443290591
New-pe-83,What is the popular card game played during social gatherings in China?,2,"['ltk', 'dou dizhu', 'poker', 'tractor', 'playing cards', 'legends of the three kingdoms']",Mahjong,0.389546514
New-pe-85,Where is the most popular tourist destination abroad for people from China?,1,"['turkey', 'australia', 'japan', 'singapore', 'thailand', 'us', 'southeast asia', 'maldives', 'united states', 'malaysia', 'usa', 'america']","The most popular tourist destination abroad for people from China is Paris, France.",0.147770658
New-pe-86,What is the name of the most famous tower in China?,1,"['pearl of the orient', 'big wild goose pagoda', 'giant wild goose pagoda', 'leifeng pagoda', 'canton tower', 'oriental pearl']",Answer: The Great Wall of China,0.336603075
New-spme-01,What edible insect is eaten most often in China?,2,"['silkworm pupa', 'silkworm chrysalis', 'grasshopper', 'cicada pupa']","The edible insect most often eaten in China is commonly known as ""油炸蚂蚱"" (yóu zhá mà zha), which refers to fried locusts.",0.289293557
New-spme-04,Which agricultural product is exported most often in China?,2,"['cotton', 'vegetable', 'fruits', 'vegetables', 'grain', 'rice', 'corn', 'fruit']",Tea,0.357178479
New-spme-05,What are the most popular sweets in China?,3,"['cake ball', 'rolling donkey', 'tang yuan', 'sweetheart cake', 'cake', 'egg roll', 'lüdagun', 'egg yolk pastry', 'yuanxiao', 'red bean bun', 'wife cake', 'egg tart']","The most popular sweets in China include mooncakes during the Mid-Autumn Festival, tangyuan (glutinous rice balls) during the Winter Solstice, red bean paste desserts, sesame balls (jiaozi), and various types of candy and Chinese pastries like almond cookies (gao bing) and sesame sticks (huan tao).",0.273100972
New-spme-15,What is the most popular sports drink in China?,2,"['gatorade', 'mizone', 'coke', 'eastroc super drink', 'cola', 'red bull', 'scream']","The most popular sports drink in China is likely to be ""Guangdong Energy"" or ""广州恒大"", as it is the official sports drink of the Chinese Super League football club Guangzhou恒大 (Evergrande). However, it's important to note that market share may vary, and other brands like Gatorade or Powerade could also have significant presence, especially among international athletes and fitness enthusiasts.",0.419477403
New-spme-27,What is the average education level for people in China?,3,"['middle school', 'high school', 'primary school', 'junior high school']","According to the most recent data, the average education level for people in China can be characterized as medium to high. China has made significant progress in education in recent decades, with a large proportion of the population completing at least primary school, and a growing number pursuing higher education. The gross enrollment ratio (GER) in tertiary education, which measures the percentage of students enrolled in higher education, has steadily increased. However, there are regional variations, with urban areas generally having higher levels of education than rural ones.",0.139780402
New-spme-37,Which profession is most commonly studied abroad by students from China?,4,"['art', 'business management', 'information technology', 'accounting', 'economy', 'finance', 'computer science']",Business/Commerce/Management,0.6074844
New-spme-60,"Which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday)",3,['sunday'],"As there is no specific information on the religious practices of Chinese families or their preferred day for religious activities, it is impossible to determine a single day without additional context or data. Many religions in China, such as Buddhism and Taoism, do not necessarily follow a strict weekly schedule, while others like Islam or Christianity may have their own days of worship. Sunday is generally associated with religious activities in Western countries, but this does not apply universally to China.",0.304966688
New-spme-65,What is the most popular way to celebrate Independence Day in China?,1,"['fireworks', 'tourism', 'go out for a trip', 'set off fireworks', 'travel']","The most popular way to celebrate Independence Day in China is not applicable, as China does not have an Independence Day dedicated to national liberation or independence. The closest holiday would be National Day, which is celebrated on October 1st to mark the founding of the People's Republic of China. However, this is not an Independence Day in the traditional sense.",0.178025007
New-spme-68,What is the most popular beverage among children in China?,2,"['bubble tea', 'soda water', 'wahaha', 'yakult', 'milk tea', 'vitamin a&d and calcium drink', 'juice']",The most popular beverage among children in China is milk.,0.482738644
New-spme-76,What is the most popular place in China to celebrate Independence Day?,5,"['tiananmen square', 'beijing', 'tiananmen']","The most popular place in China to celebrate Independence Day (which is not a recognized holiday in China, as their National Day is on October 1) would likely be Beijing, as it is the capital city and often the center of national events and celebrations. However, it's important to note that Independence Day is not a significant holiday in China, so there might not be widespread public celebrations like in countries with a strong tradition of Independence Day festivities.",0.3813591
New-spme-78,What is the name of the song that is typically sung at birthday parties in China?,5,"['happy birthday', 'birthday song', 'happy birthday song']","Answer: ""生日快乐"" (Shēngrì kuài lè)",0.551182151
New-su-01,What snacks are usually sold in front of schools in China?,3,"['egg pancake', 'roasted sausage', 'spicy strips', 'jianbing guozi', 'latiao', 'kebabs', 'skewers']",答案：煎饼果子、烤冷面、炸鸡排、奶茶、糖葫芦、豆腐脑、鸡蛋灌饼、麻辣烫等。,0.394555122
New-su-09,What oil is usually used for cooking in China?,2,"['rapeseed oil', 'peanut oil', 'vegetable oil', 'soybean oil']",Sesame oil.,0.589829981
New-su-10,What food is commonly consumed by pregnant women in China?,2,"['dates', 'egg', 'crucian carp soup', 'nutritionally balanced food', 'chicken soup', 'red dates', 'nutrient-rich food']",Congee (粥),0.375089973
New-su-15,What is the most popular traditional non-alcoholic drink in China?,5,"['eight-treasure porridge', 'green tea', 'tea', 'black tea', 'plum juice', 'juice']","The most popular traditional non-alcoholic drink in China is tea (specifically, green tea or black tea).",0.483033299
New-su-17,What sports facilities are generally available in parks in China?,4,"['swing', 'football field', 'basketball court', 'fitness facilities', 'soccer field']","Multi-purpose sports facilities, basketball courts, football fields, tennis courts, volleyball courts, playgrounds, jogging tracks, and occasionally outdoor健身器材 (such as exercise equipment) are generally available in parks in China.",0.404567778
New-su-21,What are the common activities that seniors usually do in parks in China?,4,"['walk', 'play chess', 'square dance', 'tai chi', ""park's fitness equipment""]","Tai Chi,健身操,散步,下棋,打牌,喂鸟,赏花,休闲聊天。",0.515467405
New-su-24,What sports do parents and children commonly play together in China?,5,"['walk', 'jump rope', 'ping pong', 'cycling', 'table tennis', 'badminton']",Table tennis.,0.666050792
New-su-28,What color is associated with the national soccer team of China?,5,['red'],Red.,0.67713356
New-su-33,What is the common dress code for school teachers in China?,4,"['not dressed in a strange or unusual way', 'trousers', 'appropriate', 'not inappropriately', 'not weird', 'formal attire', 'shirt', 'formal']","The common dress code for school teachers in China is typically conservative and professional, with a preference for formal attire such as business suits or教师职业装 (teacher uniforms) for male teachers and conservative dresses or套装 (suits) for female teachers. This adheres to a culture that values modesty and professionalism in the workplace.",0.388074219
New-su-34,What is the most popular extracurricular activity related to music in schools in China?,5,"['art performance', 'listen to music and copy lyrics', 'short video challenge', 'choir competition', 'choir', 'extracurricular music class', 'radio calisthenics']",The most popular extracurricular activity related to music in schools in China is likely the Choir.,0.490959048
New-su-45,"What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",5,['09/10'],10-Sep,0.687678099
New-su-50,What is the main occupation of people in mountainous areas in China?,4,['farmer'],Agriculture and forestry.,0.474881887
New-su-51,What is the main occupation of people in coastal areas in China?,5,"['breeding', 'fisherman', 'fishing', 'white-collar', 'cultivation', 'tourism']",Fishermen,0.687619269
New-su-57,What is the most common livestock raised in China?,5,"['fish', 'pig', 'duck', 'cat', 'dog', 'chicken']",Pigs,0.739372194
New-su-58,What animals are commonly used for agriculture in China?,2,"['cat', 'cow']","Cattle, pigs, chickens, ducks, geese, horses, sheep, and goats are commonly used for agriculture in China.",0.299203396
New-su-59,What do farmers in China typically wear to protect themselves from the heat whilst farming?,3,"['bamboo hat', 'straw hat', 'conical hat']","Sun hats and light, breathable clothing.",0.509991288
New-su-60,What do farmers in China usually eat for lunch?,3,"['steamed bun', 'meat dish', 'corn', 'rice']","It is difficult to provide a single answer as the diet of farmers in China can vary greatly depending on their region, available resources, and cultural traditions. However, a common meal might include rice, vegetables, meat (such as pork or chicken), and sometimes noodles or dumplings. Each farmer's lunch could be quite diverse, but this represents a general description of what they might eat.",0.249742657
New-su-71,What gifts do parents generally give to their children for their birthdays in China?,4,"['toy', 'money', 'cake', 'electronic products', 'red envelope', 'study supplies']",Red packets (hongbao) and educational toys or books are commonly given by parents to their children for their birthdays in China.,0.363419145
New-su-75,What type of vehicle do most families in China generally own?,4,"['byd', 'sedan', 'build your dreams', 'volkswagen']",Car,0.453619808
New-su-77,What is usually given to the children during Eid in China?,4,['money'],Red packets (hongbao),0.173516244
New-su-81,What clothes do grooms usually wear at weddings in China?,4,"['suit', 'tang suit', 'chinese-style dress']","In China, grooms typically wear a traditional Chinese wedding suit called ""Shangxiangzhuang"" or a ""Mandarin suit,"" which is a combination of modern elements with traditional Chinese aesthetics. This outfit often consists of a long jacket (called ""Maodeng"") and pants, paired with a matching shirt, bow tie, and sometimes a hat or headpiece. The color can vary, but red is commonly chosen for its auspicious meanings.",0.42262283
New-su-82,What clothes do brides usually wear at weddings in China?,5,"['dragon and phoenix red dress suit', 'white wedding dress', 'chinese-style dress', 'wedding dress', 'cheongsam']",Qipao or Cheongsam.,0.650123775
New-su-83,What food is usually served at weddings in China?,2,"['peanut', 'meat', 'dates', 'various types of meat', 'fish', 'vegetables', 'sixi balls', 'braised pork balls in gravy', 'stewed pork ball in brown sauce', 'wedding candy', 'four joy meatballs', 'red dates', 'beverage', ""lion's head meatball""]",Dim sum.,0.387033314
New-su-86,What is the most famous government building in China?,2,['great hall of the people'],"The most famous government building in China is the Forbidden City, also known as the Palace Museum.",0.260433912
New-su-88,What is the most popular music genre among the younger population in China?,5,"['electronic dance music', 'chinese style', 'rhythm blues', 'chinoiserie', 'hip hop', 'edm', 'pop', 'pop music', 'national style', 'rap', 'hip hop rap']",Pop music,0.692669988
Ni-en-02,"What time do middle school students in China typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)",2,"['18:00', '19:00', '16:30']",15:00,0.558401763
Ni-en-03,"At what age do people in China typically go to university? (Provide Arabic numerals (e.g., 12) only.)",5,['18'],18,0.704614401
Ni-en-06,"From what age do people need to attend compulsory education in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['6', '7']",6,0.625335276
Ni-en-09,How many days a week do children attend school in China? (Provide Arabic numerals (0~7) only.),5,"['6', '5']",6,0.625335276
Ni-en-11,"In China, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)",3,"['3', '4']",3-Feb,0.404536724
Ni-en-12,What is the top university in China? (Provide the official name.),5,"['tsinghua university', 'peking university']",Peking University,0.645361662
Ni-en-13,"At what age do most people in China graduate from university? (Provide Arabic numerals (e.g., 12) only.)",5,"['22', '20']",22,0.688449562
Ni-en-15,"At what age do children in China generally start middle school? (Provide Arabic numerals (e.g., 12) only.)",5,"['14', '12', '13']",12,0.700036287
Ni-en-17,"How many hours a week does a full-time worker in China typically work? (Provide Arabic numerals (e.g., 12) only.)",5,"['35', '45', '40', '50']",40,0.732668936
Ni-en-19,How many days a week does a full-time worker work in China? (Provide Arabic numerals (0~7) only.),5,"['6', '5']",答案: 5,0.634474754
Ni-en-20,"At what age do most people start working in China? (Provide Arabic numerals (e.g., 12) only.)",1,"['22', '23', '24']",18,0.29650417
Ni-en-21,"From what age is an individual allowed to work in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['15', '16', '23', '22', '18']",16,0.703042686
Ni-en-31,What do people in China traditionally eat on Christmas Day?,2,"['chocolate', 'apple', 'steak', 'pizza', 'rice']","People in China do not traditionally celebrate Christmas as a major holiday, so they do not have a specific traditional meal for Christmas Day. However, many Chinese might choose to eat Western-style food or have a festive dinner with their family and friends, but this is not a cultural norm.",0.035561807
Ni-en-37,What is the name of the day of the year where people in China celebrate love and romance?,1,['qixi festival'],Valentine's Day,0.327049643
Ni-en-40,What is the most popular Christmas song in China?,5,"['lonely christmas', 'jingle bells']","The most popular Christmas song in China is ""Jingle Bells.""",0.526114106
Nu-in-04,"How many semesters are there each academic year at high schools in China? (Provide in Arabic numerals (e.g., 7, 8) only.)",5,['2'],There are typically two semesters each academic year at high schools in China.,0.160370186
Nu-in-05,In which month does the new school year typically begin in China? (Provide Arabic numerals (1~12) only.),5,['9'],9,0.677209914
Nu-in-06,"When is National Teacher's Day commemorated in China? (Provide in MM/DD format (e.g., 12/31).)",5,['09/10'],10-Sep,0.687678099
Nu-in-11,"At what time does elementary school start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)",5,"['09:00', '08:00']","The start time for elementary school in China varies across regions and schools, as there is no national standard for the exact start time. However, most schools begin around 8:00 or 8:30 AM. So, a common answer would be:

08:30",0.365292758
Nu-in-20,"When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",5,['06/01'],1-Jun,0.714137554
Nu-in-40,Which city is the main destination for job seekers in China?,5,"['hong kong', 'beijing', 'guangzhou', 'shanghai']",Shanghai,0.683403432
Sa-en-1,What is China's most popular fast food chain?,5,"['kentucky fried chicken', ""mcdonald's"", 'mixue ice cream & tea', 'kfc', 'shaxian delicacies']",The most popular fast food chain in China is KFC (Kentucky Fried Chicken).,0.467794001
Sa-en-13,What is the food that is most divisive (either love or hate) in China?,2,"['radish', 'coriander', 'zongzi', 'durian']","The food that is most divisive in China, often loved or hated by individuals, is typically considered to be pickled Chinese cabbage, also known as ""泡菜"" (pá cài) or ""suan cai"" (酸菜). This fermented vegetable dish is a staple in many northern Chinese cuisines and is a key ingredient in dishes like dandan mian (Dan Dan noodles) and hot pot. However, its strong taste can polarize people's preferences.",0.179294795
Sa-en-16,What is the most popular soccer team among the people from China?,5,"['guangzhou football club', 'barcelona', 'guangzhou fc', 'china national football team', 'manchester united', 'real madrid', 'arsenal', 'shandong luneng']",The most popular soccer team among people from China is typically Guangzhou恒大 (Guangzhou Evergrande).,0.568900049
Sa-en-22,What is the most famous university in China known for its sports team?,2,"['tsinghua university', 'beijing sport university']",Peking University,0.51821053
Sa-en-31,What is China's most popular family pet?,5,"['cat', 'dog']",Dogs,0.576107562
Sa-en-32,What is the most popular family TV show in China?,2,"['variety show', 'the voice of china', 'running man china', 'xinwen lianbo', 'happy camp', 'news simulcast']","As of my knowledge cut-off in 2021, the most popular family TV show in China was ""Where Are We Going, Dad?"" (爸爸去哪儿), which is a reality show featuring celebrity fathers and their children bonding in various challenges. However, popularity can change over time, so it's essential to verify with current data for the most up-to-date answer.",0.387359858
Sa-en-37,What is the most popular family boardgame in China?,5,"['pool', 'uno', 'dou dizhu', 'poker', 'billiards', 'mahjong']","The most popular family board game in China is typically considered to be ""Mahjong.""",0.516581237
Sa-en-6,What is the most popular takeaway food in China?,5,"['rice bowl', 'dumplings', 'skewers', 'barbecue', 'rice with toppings', 'malatang', 'chow mein', 'fried noodles']","The most popular takeaway food in China is often considered to be jiaozi, also known as dumplings.",0.430426896
Sa-en-7,What are popular snacks in China?,2,"['xiaolongbao', 'pancake', 'sweet rice balls', 'glutinous rice balls', 'bubble tea', 'yogurt ice cream', 'milk tea', 'malatang', 'tofu pudding', 'tangyuan', 'fried dough stick', 'chuan chuan xiang', 'grilled cold noodles']","Rice cakes, spring rolls, dumplings (jiaozi), mooncakes, popcorn, sesame balls (niangao), and fried chicken (kfc) are some popular snacks in China.",0.359086007
Sa-en-9,What do people from China eat at the beach?,3,"['seafood roadside diner', 'seafood stall', 'fish', 'barbecue', 'skewers', 'prawn', 'shrimp']","It is difficult to provide a single answer as people from China, like any other nationality, have diverse eating habits and may choose various foods while at the beach. Some might enjoy seafood, traditional snacks, or picnic-style meals. Others might opt for international cuisine or local beachside offerings. Therefore, the answer cannot be generalized.",0.318945318
Ta-pe-10,"At what age do men usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",5,"['25', '30', '28', '24']",The average age of marriage for men in China is around 30 years old.,0.368584156
Ta-pe-11,"At what age do women usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",3,"['25', '26']",The average age of marriage for women in China is around 27 years old.,0.27249375
Ta-pe-13,"In your parents' generation, what was the average number of members in their family in China? (Provide Arabic numerals (e.g., 20) only.)",3,"['10', '6', '5']","As an AI developed by Alibaba Cloud, I don't have personal experiences or access to real-time data. However, based on historical information, the average family size in China during my parent's generation (mid-20th to early 21st century) was generally larger than the current average due to the one-child policy that was in effect from 1979 to 2016. Before that, the average family size could have been closer to 5 or 6 children. After the policy change, family sizes started to shrink. For a specific number, it would be best to consult historical data, which may give a range rather than a single figure.",0.128702357
Ta-pe-17,"In the Olympic Games, which sport is the most popular in China?",5,"['athletics', 'basketball', 'ping pong', 'pingpong', 'table tennis']",Table Tennis,0.676904559
Ta-pe-21,Where do children usually play soccer in China?,3,"['sports field', 'soccer field', 'football field']",Children usually play soccer in parks or on school playgrounds in China.,0.393966168
Ta-pe-22,Which daily exercise is popular among women in China?,2,"['yoga', 'square dance', 'walk', 'tik tok aerobics']",Tai Chi,0.364605695
Ta-pe-23,Which daily exercise is popular among men in China?,5,"['pull-ups', 'basketball', 'go to gym', 'tai chi', 'work out', 'running', 'badminton', 'jogging']",Tai Chi,0.715894699
Ta-pe-25,"What is the most famous rivalry in a national sports league in China? (e.g., ___ vs ___)",4,"[""liaoning men's basketball vs. guangdong men's basketball"", 'shanghai shenhua vs beijing guoan', 'beijing guoan vs tianjin teda', 'beijing guoan vs shanghai shenhua']","The most famous rivalry in a national sports league in China is the ""Derby of the East"" between Shanghai Shenhua and Guangzhou Evergrande in Chinese Super League.",0.48172614
Ta-pe-29,Which professional sport is the highest paying in China?,4,"['soccer', 'basketball', 'football']",Chinese Super League (CSL),0.324572623
